3:4:5:2	أَنزَلَ	V	PERF|VF:4|ROOT:نزل|LEM:أَنزَلَ|3MS
3:4:6:1	ٱلْ	P	DET|PREF|LEM:ال
3:4:6:2	فُرْقَانَ	N	ROOT:فرق|LEM:فُرْقان|M|ACC
3:4:7:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
3:4:8:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
3:4:9:1	كَفَرُ	V	PERF|VF:1|ROOT:كفر|LEM:كَفَرَ|3MP
3:4:9:2	وا۟	N	PRON|SUFF|3MP
3:4:10:1	بِ	P	P|PREF|LEM:ب
3:4:10:2	ـَٔايَٰتِ	N	ROOT:أيي|LEM:آيَة|FP|GEN
3:4:11:1	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
3:4:12:1	لَ	P	P|PREF|LEM:ل
3:4:12:2	هُمْ	N	PRON|3MP
3:4:13:1	عَذَابٌ	N	ROOT:عذب|LEM:عَذاب|M|INDEF|NOM
3:4:14:1	شَدِيدٌ	N	ROOT:شدد|LEM:شَدِيد|MS|INDEF|NOM|ADJ
3:4:15:1	وَ	P	REM|PREF|LEM:و
3:4:15:2	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
3:4:16:1	عَزِيزٌ	N	ROOT:عزز|LEM:عَزِيز|MS|INDEF|NOM
3:4:17:1	ذُو	N	LEM:ذُو|MS|NOM
3:4:18:1	ٱنتِقَامٍ	N	VN|VF:8|ROOT:نقم|LEM:انتِقام|M|INDEF|GEN
3:5:1:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
3:5:2:1	ٱللَّهَ	N	PN|ROOT:أله|LEM:اللَّه|ACC
3:5:3:1	لَا	P	NEG|LEM:لا
3:5:4:1	يَخْفَىٰ	V	IMPF|VF:1|ROOT:خفي|LEM:يَخْفَى|3MS|MOOD:SUBJ
3:5:5:1	عَلَيْ	P	P|LEM:عَلَى
3:5:5:2	هِ	N	PRON|SUFF|3MS
3:5:6:1	شَىْءٌ	N	ROOT:شيأ|LEM:شَىْء|M|INDEF|NOM
3:5:7:1	فِى	P	P|LEM:فِي
3:5:8:1	ٱلْ	P	DET|PREF|LEM:ال
3:5:8:2	أَرْضِ	N	ROOT:أرض|LEM:أَرْض|F|GEN
3:5:9:1	وَ	P	CONJ|PREF|LEM:و
3:5:9:2	لَا	P	NEG|LEM:لا
3:5:10:1	فِى	P	P|LEM:فِي
3:5:11:1	ٱل	P	DET|PREF|LEM:ال
3:5:11:2	سَّمَآءِ	N	ROOT:سمو|LEM:سَماء|F|GEN
3:6:1:1	هُوَ	N	PRON|3MS
3:6:2:1	ٱلَّذِى	N	REL|LEM:الَّذِي|MS
3:6:3:1	يُصَوِّرُ	V	IMPF|VF:2|ROOT:صور|LEM:صَوَّرَ|3MS|MOOD:IND
3:6:3:2	كُمْ	N	PRON|SUFF|2MP
3:6:4:1	فِى	P	P|LEM:فِي
3:6:5:1	ٱلْ	P	DET|PREF|LEM:ال
3:6:5:2	أَرْحَامِ	N	ROOT:رحم|LEM:أَرْحام|MP|GEN
3:6:6:1	كَيْفَ	N	ROOT:كيف|LEM:كَيْف
3:6:7:1	يَشَآءُ	V	IMPF|VF:1|ROOT:شيأ|LEM:شاءَ|3MS|MOOD:IND
3:6:8:1	لَآ	P	NEG|LEM:لا|FAM:إِنّ
3:6:9:1	إِلَٰهَ	N	ROOT:أله|LEM:إِلٰه|MS|ACC
3:6:10:1	إِلَّا	P	EXP|LEM:إِلّا
3:6:11:1	هُوَ	N	PRON|3MS
3:6:12:1	ٱلْ	P	DET|PREF|LEM:ال
3:6:12:2	عَزِيزُ	N	ROOT:عزز|LEM:عَزِيز|MS|NOM
3:6:13:1	ٱلْ	P	DET|PREF|LEM:ال
3:6:13:2	حَكِيمُ	N	ROOT:حكم|LEM:حَكِيم|MS|NOM|ADJ
3:7:1:1	هُوَ	N	PRON|3MS
3:7:2:1	ٱلَّذِىٓ	N	REL|LEM:الَّذِي|MS
3:7:3:1	أَنزَلَ	V	PERF|VF:4|ROOT:نزل|LEM:أَنزَلَ|3MS
3:7:4:1	عَلَيْ	P	P|LEM:عَلَى
3:7:4:2	كَ	N	PRON|SUFF|2MS
3:7:5:1	ٱلْ	P	DET|PREF|LEM:ال
3:7:5:2	كِتَٰبَ	N	ROOT:كتب|LEM:كِتاب|M|ACC
3:7:6:1	مِنْ	P	P|LEM:مِن
3:7:6:2	هُ	N	PRON|SUFF|3MS
3:7:7:1	ءَايَٰتٌ	N	ROOT:أيي|LEM:آيَة|FP|INDEF|NOM
3:7:8:1	مُّحْكَمَٰتٌ	N	PASS_PCPL|VF:4|ROOT:حكم|LEM:مُحْكَمَة|FP|INDEF|NOM|ADJ
3:7:9:1	هُنَّ	N	PRON|3FP
3:7:10:1	أُمُّ	N	ROOT:أمم|LEM:أُمّ|FS|NOM
3:7:11:1	ٱلْ	P	DET|PREF|LEM:ال
3:7:11:2	كِتَٰبِ	N	ROOT:كتب|LEM:كِتاب|M|GEN
3:7:12:1	وَ	P	CONJ|PREF|LEM:و
3:7:12:2	أُخَرُ	N	ROOT:أخر|LEM:آخَر|FP|NOM
3:7:13:1	مُتَشَٰبِهَٰتٌ	N	ACT_PCPL|VF:6|ROOT:شبه|LEM:مُتَشابِه|MP|INDEF|NOM|ADJ
3:7:14:1	فَ	P	REM|PREF|LEM:ف
3:7:14:2	أَمَّا	P	EXL|LEM:أَمّا
3:7:15:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
3:7:16:1	فِى	P	P|LEM:فِي
3:7:17:1	قُلُوبِ	N	ROOT:قلب|LEM:قَلْب|FP|GEN
3:7:17:2	هِمْ	N	PRON|SUFF|3MP
3:7:18:1	زَيْغٌ	N	ROOT:زيغ|LEM:زَيْغ|M|INDEF|NOM
3:7:19:1	فَ	P	RSLT|PREF|LEM:ف
3:7:19:2	يَتَّبِعُ	V	IMPF|VF:8|ROOT:تبع|LEM:اتَّبَعَ|3MP|MOOD:IND
3:7:19:3	ونَ	N	PRON|SUFF|3MP
3:7:20:1	مَا	N	REL|LEM:ما
3:7:21:1	تَشَٰبَهَ	V	PERF|VF:6|ROOT:شبه|LEM:تَشابَهَ|3MS
3:7:22:1	مِنْ	P	P|LEM:مِن
3:7:22:2	هُ	N	PRON|SUFF|3MS
3:7:23:1	ٱبْتِغَآءَ	N	VN|VF:8|ROOT:بغي|LEM:ابْتِغاء|M|ACC
3:7:24:1	ٱلْ	P	DET|PREF|LEM:ال
3:7:24:2	فِتْنَةِ	N	ROOT:فتن|LEM:فِتْنَة|F|GEN
3:7:25:1	وَ	P	CONJ|PREF|LEM:و
3:7:25:2	ٱبْتِغَآءَ	N	VN|VF:8|ROOT:بغي|LEM:ابْتِغاء|M|ACC
3:7:26:1	تَأْوِيلِ	N	VN|VF:2|ROOT:أول|LEM:تَأْوِيل|M|GEN
3:7:26:2	هِۦ	N	PRON|SUFF|3MS
3:7:27:1	وَ	P	REM|PREF|LEM:و
3:7:27:2	مَا	P	NEG|LEM:ما
3:7:28:1	يَعْلَمُ	V	IMPF|VF:1|ROOT:علم|LEM:عَلِمَ|3MS|MOOD:IND
3:7:29:1	تَأْوِيلَ	N	VN|VF:2|ROOT:أول|LEM:تَأْوِيل|M|ACC
3:7:29:2	هُۥٓ	N	PRON|SUFF|3MS
3:7:30:1	إِلَّا	P	RES|LEM:إِلّا
3:7:31:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
3:7:32:1	وَ	P	REM|PREF|LEM:و
3:7:32:2	ٱل	P	DET|PREF|LEM:ال
3:7:32:3	رَّٰسِخُونَ	N	ACT_PCPL|VF:1|ROOT:رسخ|LEM:راسِخ|MP|NOM
3:7:33:1	فِى	P	P|LEM:فِي
3:7:34:1	ٱلْ	P	DET|PREF|LEM:ال
3:7:34:2	عِلْمِ	N	ROOT:علم|LEM:عِلْم|M|GEN
3:7:35:1	يَقُولُ	V	IMPF|VF:1|ROOT:قول|LEM:قالَ|3MP|MOOD:IND
3:7:35:2	ونَ	N	PRON|SUFF|3MP
3:7:36:1	ءَامَ	V	PERF|VF:4|ROOT:أمن|LEM:آمَنَ|1P
3:7:36:2	نَّا	N	PRON|SUFF|1P
3:7:37:1	بِ	P	P|PREF|LEM:ب
3:7:37:2	هِۦ	N	PRON|3MS
3:7:38:1	كُلٌّ	N	ROOT:كلل|LEM:كُلّ|M|INDEF|NOM
3:7:39:1	مِّنْ	P	P|LEM:مِن
3:7:40:1	عِندِ	N	ROOT:عند|LEM:عِند|GEN
3:7:41:1	رَبِّ	N	ROOT:ربب|LEM:رَبّ|M|GEN
3:7:41:2	نَا	N	PRON|SUFF|1P
3:7:42:1	وَ	P	REM|PREF|LEM:و
3:7:42:2	مَا	P	NEG|LEM:ما
3:7:43:1	يَذَّكَّرُ	V	IMPF|VF:5|ROOT:ذكر|LEM:تَذَكَّرَ|3MS|MOOD:IND
3:7:44:1	إِلَّآ	P	RES|LEM:إِلّا
3:7:45:1	أُو۟لُوا۟	N	LEM:ذُو|MP|NOM
3:7:46:1	ٱلْ	P	DET|PREF|LEM:ال
3:7:46:2	أَلْبَٰبِ	N	ROOT:لبب|LEM:أَلْباب|MP|GEN
3:8:1:1	رَبَّ	N	ROOT:ربب|LEM:رَبّ|M|ACC
3:8:1:2	نَا	N	PRON|SUFF|1P
3:8:2:1	لَا	P	PRO|LEM:لا
3:8:3:1	تُزِغْ	V	IMPF|VF:4|ROOT:زيغ|LEM:أَزاغَ|2MS|MOOD:JUS
3:8:4:1	قُلُوبَ	N	ROOT:قلب|LEM:قَلْب|FP|ACC
3:8:4:2	نَا	N	PRON|SUFF|1P
3:8:5:1	بَعْدَ	N	T|ROOT:بعد|LEM:بَعْد|ACC
3:8:6:1	إِذْ	N	T|LEM:إِذ
3:8:7:1	هَدَيْ	V	PERF|VF:1|ROOT:هدي|LEM:هَدَى|2MS
3:8:7:2	تَ	N	PRON|SUFF|2MS
3:8:7:3	نَا	N	PRON|SUFF|1P
3:8:8:1	وَ	P	CONJ|PREF|LEM:و
3:8:8:2	هَبْ	V	IMPV|VF:1|ROOT:وهب|LEM:وَهَبَ|2MS
3:8:9:1	لَ	P	P|PREF|LEM:ل
3:8:9:2	نَا	N	PRON|1P
3:8:10:1	مِن	P	P|LEM:مِن
3:8:11:1	لَّدُن	N	ROOT:لدن|LEM:لَدُن|GEN
3:8:11:2	كَ	N	PRON|SUFF|2MS
3:8:12:1	رَحْمَةً	N	ROOT:رحم|LEM:رَحْمَة|F|INDEF|ACC
3:8:13:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
3:8:13:2	كَ	N	PRON|SUFF|2MS
3:8:14:1	أَنتَ	N	PRON|2MS
3:8:15:1	ٱلْ	P	DET|PREF|LEM:ال
3:8:15:2	وَهَّابُ	N	ROOT:وهب|LEM:وَهّاب|MS|NOM
3:9:1:1	رَبَّ	N	ROOT:ربب|LEM:رَبّ|M|ACC
3:9:1:2	نَآ	N	PRON|SUFF|1P
3:9:2:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
3:9:2:2	كَ	N	PRON|SUFF|2MS
3:9:3:1	جَامِعُ	N	ACT_PCPL|VF:1|ROOT:جمع|LEM:جامِع|M|NOM
3:9:4:1	ٱل	P	DET|PREF|LEM:ال
3:9:4:2	نَّاسِ	N	ROOT:أنس|LEM:ناس|MP|GEN
3:9:5:1	لِ	P	P|PREF|LEM:ل
3:9:5:2	يَوْمٍ	N	ROOT:يوم|LEM:يَوْم|M|INDEF|GEN
3:9:6:1	لَّا	P	NEG|LEM:لا|FAM:إِنّ
3:9:7:1	رَيْبَ	N	ROOT:ريب|LEM:رَيْب|M|ACC
3:9:8:1	فِي	P	P|LEM:فِي
3:9:8:2	هِ	N	PRON|SUFF|3MS
3:9:9:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
3:9:10:1	ٱللَّهَ	N	PN|ROOT:أله|LEM:اللَّه|ACC
3:9:11:1	لَا	P	NEG|LEM:لا
3:9:12:1	يُخْلِفُ	V	IMPF|VF:4|ROOT:خلف|LEM:أَخْلَفُ|3MS|MOOD:IND
3:9:13:1	ٱلْ	P	DET|PREF|LEM:ال
3:9:13:2	مِيعَادَ	N	ROOT:وعد|LEM:مِيعاد|M|ACC
3:10:1:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
3:10:2:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
3:10:3:1	كَفَرُ	V	PERF|VF:1|ROOT:كفر|LEM:كَفَرَ|3MP
3:10:3:2	وا۟	N	PRON|SUFF|3MP
3:10:4:1	لَن	P	NEG|LEM:لَن
3:10:5:1	تُغْنِىَ	V	IMPF|VF:4|ROOT:غني|LEM:أَغْنَتْ|3FS|MOOD:SUBJ
3:10:6:1	عَنْ	P	P|LEM:عَن
3:10:6:2	هُمْ	N	PRON|SUFF|3MP
3:10:7:1	أَمْوَٰلُ	N	ROOT:مول|LEM:مال|MP|NOM
3:10:7:2	هُمْ	N	PRON|SUFF|3MP
3:10:8:1	وَ	P	CONJ|PREF|LEM:و
3:10:8:2	لَآ	P	NEG|LEM:لا
3:10:9:1	أَوْلَٰدُ	N	ROOT:ولد|LEM:وَلَد|MP|NOM
3:10:9:2	هُم	N	PRON|SUFF|3MP
3:10:10:1	مِّنَ	P	P|LEM:مِن
3:10:11:1	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
3:10:12:1	شَيْـًٔا	N	ROOT:شيأ|LEM:شَىْء|M|INDEF|ACC
3:10:13:1	وَ	P	REM|PREF|LEM:و
3:10:13:2	أُو۟لَٰٓئِ	N	DEM|LEM:ذا|P
3:10:13:3	كَ	P	ADDR|SUFF|M
3:10:14:1	هُمْ	N	PRON|3MP
3:10:15:1	وَقُودُ	N	ROOT:وقد|LEM:وَقُود|M|NOM
3:10:16:1	ٱل	P	DET|PREF|LEM:ال
3:10:16:2	نَّارِ	N	ROOT:نور|LEM:نار|F|GEN
3:11:1:1	كَ	P	P|PREF|LEM:ك
3:11:1:2	دَأْبِ	N	ROOT:دأب|LEM:دَأْب|M|GEN
3:11:2:1	ءَالِ	N	ROOT:أول|LEM:آل|M|GEN
3:11:3:1	فِرْعَوْنَ	N	PN|LEM:فِرْعَوْن|M|GEN
3:11:4:1	وَ	P	CONJ|PREF|LEM:و
3:11:4:2	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
3:11:5:1	مِن	P	P|LEM:مِن
3:11:6:1	قَبْلِ	N	ROOT:قبل|LEM:قَبْل|GEN
3:11:6:2	هِمْ	N	PRON|SUFF|3MP
3:11:7:1	كَذَّبُ	V	PERF|VF:2|ROOT:كذب|LEM:كَذَّبَ|3MP
3:11:7:2	وا۟	N	PRON|SUFF|3MP
3:11:8:1	بِ	P	P|PREF|LEM:ب
3:11:8:2	ـَٔايَٰتِ	N	ROOT:أيي|LEM:آيَة|FP|GEN
3:11:8:3	نَا	N	PRON|SUFF|1P
3:11:9:1	فَ	P	CONJ|PREF|LEM:ف
3:11:9:2	أَخَذَ	V	PERF|VF:1|ROOT:أخذ|LEM:أَخَذَ|3MS
3:11:9:3	هُمُ	N	PRON|SUFF|3MP
3:11:10:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
3:11:11:1	بِ	P	P|PREF|LEM:ب
3:11:11:2	ذُنُوبِ	N	ROOT:ذنب|LEM:ذَنب|MP|GEN
3:11:11:3	هِمْ	N	PRON|SUFF|3MP
3:11:12:1	وَ	P	REM|PREF|LEM:و
3:11:12:2	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
3:11:13:1	شَدِيدُ	N	ROOT:شدد|LEM:شَدِيد|MS|NOM
3:11:14:1	ٱلْ	P	DET|PREF|LEM:ال
3:11:14:2	عِقَابِ	N	ROOT:عقب|LEM:عِقاب|M|GEN
3:12:1:1	قُل	V	IMPV|VF:1|ROOT:قول|LEM:قالَ|2MS
3:12:2:1	لِّ	P	P|PREF|LEM:ل
3:12:2:2	لَّذِينَ	N	REL|LEM:الَّذِي|MP
3:12:3:1	كَفَرُ	V	PERF|VF:1|ROOT:كفر|LEM:كَفَرَ|3MP
3:12:3:2	وا۟	N	PRON|SUFF|3MP
3:12:4:1	سَ	P	FUT|PREF|LEM:س
3:12:4:2	تُغْلَبُ	V	IMPF|VF:1|PASS|ROOT:غلب|LEM:غَلَبُ|2MP|MOOD:IND
3:12:4:3	ونَ	N	PRON|SUFF|2MP
3:12:5:1	وَ	P	CONJ|PREF|LEM:و
3:12:5:2	تُحْشَرُ	V	IMPF|VF:1|PASS|ROOT:حشر|LEM:حَشَرَ|2MP|MOOD:IND
3:12:5:3	ونَ	N	PRON|SUFF|2MP
3:12:6:1	إِلَىٰ	P	P|LEM:إِلَى
3:12:7:1	جَهَنَّمَ	N	PN|LEM:جَهَنَّم|GEN
3:12:8:1	وَ	P	REM|PREF|LEM:و
3:12:8:2	بِئْسَ	V	PERF|VF:1|ROOT:بأس|LEM:بِئْسَ|3MS
3:12:9:1	ٱلْ	P	DET|PREF|LEM:ال
3:12:9:2	مِهَادُ	N	ROOT:مهد|LEM:مِهاد|M|NOM
3:13:1:1	قَدْ	P	CERT|LEM:قَد
3:13:2:1	كَانَ	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|3MS
3:13:3:1	لَ	P	P|PREF|LEM:ل
3:13:3:2	كُمْ	N	PRON|2MP
3:13:4:1	ءَايَةٌ	N	ROOT:أيي|LEM:آيَة|FS|INDEF|NOM
3:13:5:1	فِى	P	P|LEM:فِي
3:13:6:1	فِئَتَيْنِ	N	ROOT:فأي|LEM:فِئَة|FD|GEN
3:13:7:1	ٱلْتَقَ	V	PERF|VF:8|ROOT:لقي|LEM:الْتَقَى|3FD
3:13:7:2	تَا	N	PRON|SUFF|3FD
3:13:8:1	فِئَةٌ	N	ROOT:فأي|LEM:فِئَة|F|INDEF|NOM
3:13:9:1	تُقَٰتِلُ	V	IMPF|VF:3|ROOT:قتل|LEM:قاتَلَ|3FS|MOOD:IND
3:13:10:1	فِى	P	P|LEM:فِي
3:13:11:1	سَبِيلِ	N	ROOT:سبل|LEM:سَبِيل|M|GEN
3:13:12:1	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
3:13:13:1	وَ	P	CONJ|PREF|LEM:و
3:13:13:2	أُخْرَىٰ	N	ROOT:أخر|LEM:آخَر|FS|NOM
3:13:14:1	كَافِرَةٌ	N	ACT_PCPL|VF:1|ROOT:كفر|LEM:كافِرَة|F|INDEF|NOM|ADJ
3:13:15:1	يَرَ	V	IMPF|VF:1|ROOT:رأي|LEM:رَأَى|3MP|MOOD:IND
3:13:15:2	وْنَ	N	PRON|SUFF|3MP
3:13:15:3	هُم	N	PRON|SUFF|3MP
3:13:16:1	مِّثْلَيْ	N	ROOT:مثل|LEM:مِثْل|MD|ACC
3:13:16:2	هِمْ	N	PRON|SUFF|3MP
3:13:17:1	رَأْىَ	N	ROOT:رأي|LEM:رَأْى|M|ACC
3:13:18:1	ٱلْ	P	DET|PREF|LEM:ال
3:13:18:2	عَيْنِ	N	ROOT:عين|LEM:عَيْن|F|GEN
3:13:19:1	وَ	P	REM|PREF|LEM:و
3:13:19:2	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
3:13:20:1	يُؤَيِّدُ	V	IMPF|VF:2|ROOT:أيد|LEM:أَيَّدَ|3MS|MOOD:IND
3:13:21:1	بِ	P	P|PREF|LEM:ب
3:13:21:2	نَصْرِ	N	ROOT:نصر|LEM:نَصْر|M|GEN
3:13:21:3	هِۦ	N	PRON|SUFF|3MS
3:13:22:1	مَن	N	REL|LEM:مَن
3:13:23:1	يَشَآءُ	V	IMPF|VF:1|ROOT:شيأ|LEM:شاءَ|3MS|MOOD:IND
3:13:24:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
3:13:25:1	فِى	P	P|LEM:فِي
3:13:26:1	ذَٰ	N	DEM|LEM:ذا|MS
3:13:26:2	لِ	P	DIST|SUFF|LEM:ل
3:13:26:3	كَ	P	ADDR|SUFF|M
3:13:27:1	لَ	P	EMPH|PREF|LEM:ل
3:13:27:2	عِبْرَةً	N	ROOT:عبر|LEM:عِبْرَة|F|INDEF|ACC
3:13:28:1	لِّ	P	P|PREF|LEM:ل
3:13:28:2	أُو۟لِى	N	LEM:ذُو|MP|GEN
3:13:29:1	ٱلْ	P	DET|PREF|LEM:ال
3:13:29:2	أَبْصَٰرِ	N	ROOT:بصر|LEM:بَصَر|MP|GEN
3:14:1:1	زُيِّنَ	V	PERF|VF:2|PASS|ROOT:زين|LEM:زَيَّنَ|3MS
3:14:2:1	لِ	P	P|PREF|LEM:ل
3:14:2:2	ل	P	DET|PREF|LEM:ال
3:14:2:3	نَّاسِ	N	ROOT:أنس|LEM:ناس|MP|GEN
3:14:3:1	حُبُّ	N	ROOT:حبب|LEM:حُبّ|M|NOM
3:14:4:1	ٱل	P	DET|PREF|LEM:ال
3:14:4:2	شَّهَوَٰتِ	N	ROOT:شهو|LEM:شَهَوَة|FP|GEN
3:14:5:1	مِنَ	P	P|LEM:مِن
3:14:6:1	ٱل	P	DET|PREF|LEM:ال
3:14:6:2	نِّسَآءِ	N	ROOT:نسو|LEM:نِساء|FP|GEN
3:14:7:1	وَ	P	CONJ|PREF|LEM:و
3:14:7:2	ٱلْ	P	DET|PREF|LEM:ال
3:14:7:3	بَنِينَ	N	ROOT:بني|LEM:بُنَىّ|MP|GEN
3:14:8:1	وَ	P	CONJ|PREF|LEM:و
3:14:8:2	ٱلْ	P	DET|PREF|LEM:ال
3:14:8:3	قَنَٰطِيرِ	N	ROOT:قنطر|LEM:قِنطار|MP|GEN
3:14:9:1	ٱلْ	P	DET|PREF|LEM:ال
3:14:9:2	مُقَنطَرَةِ	N	PASS_PCPL|VF:2|ROOT:قنطر|LEM:مُقَنطَرَة|F|GEN|ADJ
3:14:10:1	مِنَ	P	P|LEM:مِن
3:14:11:1	ٱل	P	DET|PREF|LEM:ال
3:14:11:2	ذَّهَبِ	N	ROOT:ذهب|LEM:ذَهَب|M|GEN
3:14:12:1	وَ	P	CONJ|PREF|LEM:و
3:14:12:2	ٱلْ	P	DET|PREF|LEM:ال
3:14:12:3	فِضَّةِ	N	ROOT:فضض|LEM:فِضَّة|F|GEN
3:14:13:1	وَ	P	CONJ|PREF|LEM:و
3:14:13:2	ٱلْ	P	DET|PREF|LEM:ال
3:14:13:3	خَيْلِ	N	ROOT:خيل|LEM:خَيْل|MP|GEN
3:14:14:1	ٱلْ	P	DET|PREF|LEM:ال
3:14:14:2	مُسَوَّمَةِ	N	PASS_PCPL|VF:2|ROOT:سوم|LEM:مُسَوَّمَة|F|GEN|ADJ
3:14:15:1	وَ	P	CONJ|PREF|LEM:و
3:14:15:2	ٱلْ	P	DET|PREF|LEM:ال
3:14:15:3	أَنْعَٰمِ	N	ROOT:نعم|LEM:نَعَم|MP|GEN
3:14:16:1	وَ	P	CONJ|PREF|LEM:و
3:14:16:2	ٱلْ	P	DET|PREF|LEM:ال
3:14:16:3	حَرْثِ	N	ROOT:حرث|LEM:حَرْث|M|GEN
3:14:17:1	ذَٰ	N	DEM|LEM:ذا|MS
3:14:17:2	لِ	P	DIST|SUFF|LEM:ل
3:14:17:3	كَ	P	ADDR|SUFF|M
3:14:18:1	مَتَٰعُ	N	ROOT:متع|LEM:مَتاع|M|NOM
3:14:19:1	ٱلْ	P	DET|PREF|LEM:ال
3:14:19:2	حَيَوٰةِ	N	ROOT:حيي|LEM:حَياة|F|GEN
3:14:20:1	ٱل	P	DET|PREF|LEM:ال
3:14:20:2	دُّنْيَا	N	ROOT:دنو|LEM:دُنْيا|FS|GEN|ADJ
3:14:21:1	وَ	P	REM|PREF|LEM:و
3:14:21:2	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
3:14:22:1	عِندَ	N	LOC|ROOT:عند|LEM:عِند|ACC
3:14:22:2	هُۥ	N	PRON|SUFF|3MS
3:14:23:1	حُسْنُ	N	ROOT:حسن|LEM:حُسْن|M|NOM
3:14:24:1	ٱلْ	P	DET|PREF|LEM:ال
3:14:24:2	مَـَٔابِ	N	ROOT:أوب|LEM:مَآب|M|GEN
3:15:1:1	قُلْ	V	IMPV|VF:1|ROOT:قول|LEM:قالَ|2MS
3:15:2:1	أَ	N	INTG|PREF|LEM:أ
3:15:2:2	ؤُنَبِّئُ	V	IMPF|VF:2|ROOT:نبأ|LEM:نَبَّأَ|1S|MOOD:IND
3:15:2:3	كُم	N	PRON|SUFF|2MP
3:15:3:1	بِ	P	P|PREF|LEM:ب
3:15:3:2	خَيْرٍ	N	ROOT:خير|LEM:خَيْر|MS|INDEF|GEN
3:15:4:1	مِّن	P	P|LEM:مِن
3:15:5:1	ذَٰ	N	DEM|LEM:ذا|MS
3:15:5:2	لِ	P	DIST|SUFF|LEM:ل
